7	[[31, 0, 26]]
41	[[13, 10, 43]]
12	[[31, 0, 10]]
40	[[49, 100, 17]]
4	[[49, 10, 5]]
24	[[1048576, 1048576, 1048576]]
20	[[1048576, 1048576, 1048576]]
34	[[25, 0, 13]]
36	[[16, 0, 16]]
17	[[1048576, 1048576, 1048576]]
33	[[23, 100, 2]]
25	[[1048576, 1048576, 1048576]]
8	[[12, 100, 11]]
22	[[1048576, 1048576, 1048576]]
10	[[14, 10, 18]]
26	[[1048576, 1048576, 1048576]]
1	[[35, 0, 47]]
28	[[1048576, 1048576, 1048576]]
42	[[22, 100, 40]]
23	[[1048576, 1048576, 1048576]]
32	[[16, 100, 50]]
14	[[43, 0, 0]]
35	[[4, 100, 27]]
6	[[47, 10, 50]]
11	[[48, 0, 17]]
21	[[1048576, 1048576, 1048576]]
2	[[18, 0, 47]]
15	[[1048576, 1048576, 1048576]]
37	[[49, 0, 17]]
5	[[16, 10, 35]]
31	[[22, 10, 14]]
27	[[1048576, 1048576, 1048576]]
19	[[1048576, 1048576, 1048576]]
38	[[0, 10, 48]]
16	[[1048576, 1048576, 1048576]]
13	[[39, 0, 4]]
9	[[33, 10, 20]]
18	[[1048576, 1048576, 1048576]]
3	[[47, 10, 11]]
29	[[42, 100, 6]]
30	[[16, 0, 35]]
39	[[49, 10, 36]]
