7	[[24, 18, 33, 45, 32, 0, 7]]
4	[[47, 4, 39, 6, 30, 10, 7]]
19	[[48, 8, 41, 23, 42, 0, 27]]
23	[[19, 4, 19, 33, 21, 100, 17]]
2	[[37, 17, 9, 14, 4, 10, 17]]
21	[[7, 0, 18, 44, 40, 100, 35]]
20	[[25, 12, 50, 34, 45, 10, 15]]
13	[[48, 48, 34, 1, 23, 0, 4]]
8	[[43, 37, 24, 2, 0, 100, 22]]
15	[[40, 39, 48, 49, 30, 0, 34]]
9	[[17, 31, 6, 26, 25, 100, 23]]
12	[[40, 46, 33, 47, 20, 0, 39]]
16	[[36, 24, 11, 37, 7, 0, 39]]
5	[[28, 20, 9, 12, 49, 100, 4]]
10	[[33, 16, 32, 14, 24, 10, 44]]
22	[[30, 29, 31, 13, 32, 10, 11]]
14	[[49, 32, 1, 25, 40, 0, 5]]
3	[[47, 15, 30, 16, 40, 0, 8]]
6	[[48, 20, 35, 8, 36, 100, 4]]
18	[[5, 23, 40, 49, 1, 0, 32]]
17	[[38, 19, 4, 47, 48, 100, 10]]
11	[[48, 15, 29, 19, 13, 100, 39]]
1	[[36, 25, 47, 5, 18, 10, 20]]
