41	[[24, 0, 25]]
7	[[36, 0, 15]]
12	[[46, 10, 19]]
40	[[17, 100, 2]]
4	[[49, 10, 19]]
24	[[1048576, 1048576, 1048576]]
20	[[1048576, 1048576, 1048576]]
9	[[50, 100, 28]]
36	[[32, 0, 39]]
26	[[1048576, 1048576, 1048576]]
33	[[12, 100, 15]]
25	[[1048576, 1048576, 1048576]]
5	[[43, 100, 7]]
22	[[1048576, 1048576, 1048576]]
10	[[26, 0, 7]]
1	[[25, 10, 40]]
21	[[1048576, 1048576, 1048576]]
28	[[1048576, 1048576, 1048576]]
42	[[0, 0, 28]]
23	[[1048576, 1048576, 1048576]]
32	[[46, 0, 19]]
14	[[48, 100, 9]]
35	[[49, 100, 41]]
6	[[36, 0, 18]]
11	[[16, 0, 20]]
2	[[20, 100, 26]]
15	[[1048576, 1048576, 1048576]]
37	[[2, 100, 40]]
34	[[10, 0, 10]]
31	[[32, 10, 16]]
8	[[4, 10, 45]]
27	[[1048576, 1048576, 1048576]]
19	[[1048576, 1048576, 1048576]]
38	[[18, 0, 29]]
16	[[1048576, 1048576, 1048576]]
17	[[1048576, 1048576, 1048576]]
13	[[46, 0, 5]]
18	[[1048576, 1048576, 1048576]]
3	[[22, 0, 36]]
29	[[24, 0, 12]]
30	[[47, 10, 12]]
39	[[17, 10, 26]]
