4	[[42, 8, 8, 9, 44, 0, 18]]
24	[[31, 2, 45, 28, 27, 0, 21]]
19	[[6, 18, 41, 10, 6, 0, 47]]
23	[[1, 7, 20, 14, 26, 100, 46]]
1	[[15, 25, 33, 9, 40, 100, 29]]
18	[[2, 45, 35, 48, 2, 100, 15]]
21	[[5, 10, 43, 26, 20, 100, 3]]
20	[[32, 13, 5, 2, 8, 100, 0]]
13	[[38, 26, 6, 32, 6, 10, 8]]
8	[[1, 0, 14, 50, 28, 100, 12]]
7	[[37, 14, 6, 6, 40, 0, 10]]
9	[[49, 7, 25, 22, 43, 0, 19]]
12	[[34, 24, 39, 48, 29, 10, 45]]
16	[[17, 50, 5, 31, 32, 0, 13]]
5	[[48, 32, 44, 5, 0, 100, 30]]
10	[[38, 7, 13, 33, 23, 100, 15]]
22	[[2, 36, 24, 4, 3, 0, 6]]
14	[[25, 23, 50, 20, 30, 0, 40]]
2	[[43, 2, 4, 14, 0, 100, 33]]
3	[[21, 30, 42, 44, 3, 0, 36]]
25	[[0, 41, 8, 11, 42, 10, 5]]
6	[[37, 49, 17, 24, 32, 0, 20]]
11	[[33, 35, 23, 9, 23, 10, 41]]
17	[[9, 2, 0, 7, 15, 100, 47]]
15	[[1, 42, 28, 16, 0, 100, 1]]
