7	[[45, 46, 47, 22, 19, 0, 33]]
5	[[42, 49, 17, 33, 15, 0, 43]]
22	[[50, 25, 28, 21, 11, 0, 14]]
10	[[11, 41, 39, 10, 33, 10, 11]]
4	[[46, 49, 22, 22, 11, 100, 50]]
20	[[19, 45, 46, 18, 20, 10, 36]]
9	[[49, 12, 14, 23, 23, 10, 47]]
18	[[18, 50, 5, 1, 11, 10, 14]]
17	[[41, 2, 16, 15, 36, 100, 1]]
12	[[37, 43, 32, 30, 22, 0, 24]]
28	[[26, 29, 48, 42, 47, 100, 14]]
16	[[4, 21, 20, 3, 6, 0, 35]]
1	[[0, 35, 18, 6, 11, 10, 35]]
21	[[50, 44, 12, 44, 6, 0, 42]]
6	[[9, 36, 31, 17, 22, 0, 45]]
23	[[20, 42, 40, 6, 21, 0, 26]]
14	[[17, 39, 10, 28, 20, 100, 20]]
24	[[38, 23, 6, 22, 9, 0, 35]]
11	[[8, 24, 48, 15, 22, 100, 45]]
2	[[44, 19, 34, 33, 35, 100, 44]]
15	[[25, 0, 2, 25, 32, 10, 34]]
3	[[16, 0, 32, 42, 50, 100, 4]]
25	[[1, 17, 3, 9, 6, 0, 28]]
8	[[26, 1, 44, 24, 41, 0, 26]]
26	[[21, 14, 49, 41, 35, 100, 10]]
19	[[7, 33, 30, 10, 3, 100, 17]]
27	[[11, 31, 21, 2, 41, 10, 29]]
13	[[11, 30, 33, 11, 8, 10, 1]]
