7	[[0, 7, 4, 24, 7, 10, 0]]
22	[[38, 47, 23, 14, 5, 10, 2]]
4	[[42, 38, 36, 7, 27, 0, 6]]
3	[[35, 2, 47, 2, 20, 100, 20]]
18	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
17	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
12	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
8	[[1, 10, 33, 6, 36, 100, 20]]
24	[[31, 3, 26, 49, 50, 100, 0]]
1	[[42, 49, 36, 8, 33, 100, 49]]
21	[[48, 19, 29, 33, 28, 100, 15]]
28	[[43, 35, 19, 44, 20, 10, 36]]
23	[[13, 29, 26, 32, 47, 10, 1]]
14	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
6	[[5, 43, 4, 39, 25, 0, 45]]
11	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
2	[[46, 19, 9, 46, 17, 10, 21]]
15	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
5	[[26, 4, 43, 21, 29, 10, 0]]
25	[[34, 17, 1, 30, 30, 10, 31]]
26	[[24, 34, 47, 28, 22, 100, 9]]
16	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
27	[[42, 6, 38, 42, 1, 10, 50]]
13	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
