7	[[33, 43, 13, 6, 31, 0, 18]]
14	[[42, 16, 12, 0, 43, 100, 13]]
12	[[14, 36, 15, 27, 19, 100, 37]]
10	[[36, 17, 16, 16, 25, 10, 15]]
4	[[4, 1, 10, 24, 2, 10, 32]]
20	[[35, 7, 32, 0, 30, 0, 45]]
2	[[38, 7, 49, 32, 12, 10, 9]]
18	[[21, 33, 4, 19, 47, 10, 17]]
17	[[21, 6, 39, 39, 5, 100, 16]]
3	[[8, 21, 4, 12, 15, 100, 48]]
9	[[22, 37, 41, 49, 36, 0, 37]]
8	[[46, 5, 18, 35, 3, 0, 4]]
16	[[2, 14, 25, 1, 22, 10, 16]]
15	[[12, 15, 44, 32, 46, 100, 38]]
1	[[34, 17, 42, 40, 31, 0, 33]]
5	[[32, 36, 18, 35, 43, 10, 24]]
19	[[11, 35, 42, 8, 6, 0, 8]]
6	[[32, 25, 16, 25, 22, 0, 29]]
13	[[27, 10, 2, 2, 23, 10, 38]]
11	[[35, 39, 13, 43, 48, 0, 34]]
