7	[[32, 37, 29, 24, 32, 0, 30]]
22	[[10, 1, 16, 12, 19, 10, 17]]
10	[[29, 34, 46, 28, 13, 0, 10]]
4	[[46, 4, 34, 38, 14, 100, 38]]
20	[[47, 4, 32, 11, 17, 100, 23]]
5	[[31, 13, 22, 28, 20, 100, 1]]
18	[[37, 14, 0, 14, 10, 10, 22]]
17	[[26, 44, 32, 38, 40, 100, 40]]
12	[[16, 19, 50, 32, 44, 10, 45]]
8	[[15, 2, 50, 43, 40, 100, 27]]
16	[[24, 40, 38, 12, 37, 10, 38]]
1	[[44, 46, 3, 42, 20, 100, 38]]
21	[[5, 22, 47, 36, 41, 0, 28]]
23	[[45, 2, 4, 8, 14, 100, 43]]
14	[[38, 40, 3, 0, 20, 0, 20]]
24	[[33, 43, 13, 16, 26, 0, 28]]
11	[[46, 40, 31, 8, 33, 100, 3]]
2	[[24, 10, 14, 12, 33, 0, 46]]
15	[[42, 9, 12, 42, 15, 100, 49]]
3	[[9, 50, 25, 20, 40, 0, 13]]
25	[[24, 31, 22, 5, 19, 0, 8]]
26	[[23, 23, 1, 3, 45, 10, 50]]
9	[[12, 15, 4, 36, 31, 100, 49]]
19	[[30, 3, 2, 27, 34, 100, 44]]
6	[[14, 5, 0, 12, 37, 100, 0]]
13	[[35, 39, 6, 31, 36, 0, 3]]
