7	[[24, 27, 46, 2, 48, 10, 5]]
41	[[7, 21, 27, 26, 40, 0, 1]]
12	[[27, 11, 13, 33, 46, 0, 12]]
40	[[24, 11, 43, 31, 6, 100, 19]]
4	[[9, 3, 15, 22, 11, 0, 50]]
24	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
20	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
34	[[45, 27, 4, 7, 21, 10, 29]]
36	[[24, 42, 48, 40, 23, 0, 28]]
17	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
33	[[0, 26, 6, 29, 47, 100, 44]]
25	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
8	[[41, 44, 11, 24, 37, 10, 35]]
22	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
10	[[29, 9, 18, 46, 26, 10, 28]]
26	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
1	[[1, 37, 5, 32, 27, 10, 35]]
28	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
42	[[5, 43, 48, 24, 35, 100, 20]]
23	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
32	[[45, 21, 28, 10, 8, 10, 12]]
14	[[14, 27, 18, 43, 44, 10, 20]]
35	[[28, 6, 39, 3, 47, 100, 44]]
6	[[28, 24, 31, 25, 50, 100, 1]]
11	[[44, 14, 36, 8, 47, 10, 25]]
21	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
2	[[49, 19, 25, 13, 33, 10, 43]]
15	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
37	[[4, 18, 12, 6, 6, 100, 0]]
5	[[24, 30, 4, 22, 4, 10, 14]]
31	[[13, 22, 38, 31, 16, 100, 14]]
27	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
19	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
38	[[39, 26, 40, 46, 4, 0, 42]]
16	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
13	[[47, 28, 16, 24, 46, 0, 38]]
9	[[25, 48, 25, 33, 48, 100, 23]]
18	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
3	[[38, 25, 14, 0, 5, 0, 11]]
29	[[9, 41, 26, 2, 35, 0, 45]]
30	[[49, 4, 18, 7, 18, 0, 26]]
39	[[31, 1, 32, 20, 50, 0, 49]]
