7	[[39, 0, 49, 35, 39, 10, 13]]
22	[[10, 15, 16, 39, 34, 100, 13]]
10	[[33, 11, 22, 4, 1, 10, 7]]
4	[[50, 22, 39, 45, 39, 10, 28]]
20	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
9	[[48, 24, 44, 32, 0, 0, 21]]
18	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
17	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
12	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
8	[[38, 8, 40, 3, 5, 0, 11]]
24	[[41, 14, 4, 7, 5, 10, 47]]
1	[[45, 39, 41, 10, 50, 10, 47]]
21	[[24, 26, 1, 15, 29, 0, 45]]
28	[[34, 14, 10, 7, 47, 10, 21]]
23	[[32, 0, 2, 28, 11, 100, 40]]
14	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
6	[[24, 20, 36, 5, 13, 10, 30]]
11	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
2	[[29, 3, 24, 1, 49, 100, 21]]
15	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
19	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
5	[[31, 28, 25, 13, 4, 10, 35]]
25	[[10, 29, 17, 29, 45, 10, 13]]
27	[[23, 28, 22, 39, 46, 100, 46]]
26	[[28, 42, 17, 3, 30, 0, 12]]
16	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
3	[[12, 34, 24, 18, 21, 0, 34]]
29	[[4, 32, 4, 18, 20, 0, 49]]
30	[[18, 40, 40, 44, 28, 0, 0]]
13	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
