7	[[28, 19, 16, 47, 31, 10, 13]]
22	[[35, 22, 20, 40, 9, 0, 10]]
10	[[31, 50, 46, 49, 31, 0, 36]]
4	[[20, 7, 42, 41, 14, 100, 22]]
20	[[35, 12, 29, 7, 6, 0, 16]]
5	[[50, 24, 30, 13, 22, 10, 12]]
18	[[34, 27, 4, 25, 13, 10, 3]]
17	[[6, 4, 33, 42, 42, 100, 50]]
12	[[18, 29, 22, 40, 26, 10, 44]]
8	[[16, 39, 48, 5, 12, 100, 45]]
16	[[5, 23, 43, 22, 32, 0, 34]]
1	[[47, 36, 19, 43, 28, 10, 5]]
21	[[48, 21, 25, 14, 4, 10, 5]]
23	[[25, 32, 43, 46, 34, 100, 50]]
24	[[4, 26, 43, 28, 27, 10, 45]]
14	[[43, 1, 27, 9, 43, 0, 7]]
6	[[46, 37, 31, 42, 11, 100, 35]]
11	[[22, 39, 45, 34, 28, 100, 33]]
2	[[19, 20, 8, 18, 2, 0, 20]]
15	[[4, 16, 12, 21, 24, 0, 4]]
3	[[2, 14, 3, 13, 41, 100, 25]]
9	[[20, 8, 11, 4, 32, 100, 36]]
19	[[13, 12, 50, 26, 37, 100, 9]]
13	[[2, 20, 33, 32, 12, 0, 50]]
