7	[[22, 10, 16]]
12	[[9, 10, 11]]
10	[[39, 10, 40]]
4	[[37, 100, 34]]
20	[[1048576, 1048576, 1048576]]
3	[[22, 10, 0]]
36	[[6, 100, 1]]
17	[[1048576, 1048576, 1048576]]
33	[[14, 10, 48]]
25	[[1048576, 1048576, 1048576]]
8	[[4, 0, 21]]
22	[[1048576, 1048576, 1048576]]
24	[[1048576, 1048576, 1048576]]
16	[[1048576, 1048576, 1048576]]
1	[[24, 0, 33]]
21	[[1048576, 1048576, 1048576]]
23	[[1048576, 1048576, 1048576]]
32	[[36, 0, 21]]
35	[[7, 100, 33]]
6	[[11, 0, 42]]
11	[[45, 0, 48]]
26	[[1048576, 1048576, 1048576]]
2	[[18, 100, 40]]
15	[[1048576, 1048576, 1048576]]
37	[[14, 10, 27]]
5	[[29, 10, 16]]
31	[[28, 10, 25]]
19	[[1048576, 1048576, 1048576]]
38	[[8, 10, 11]]
40	[[29, 10, 50]]
9	[[16, 10, 42]]
18	[[1048576, 1048576, 1048576]]
34	[[26, 0, 13]]
29	[[14, 100, 50]]
30	[[4, 100, 6]]
39	[[12, 0, 32]]
