7	[[10, 12, 17, 40, 21, 100, 21]]
5	[[26, 23, 8, 18, 0, 100, 28]]
22	[[22, 8, 14, 48, 27, 0, 0]]
10	[[14, 45, 20, 29, 25, 0, 15]]
4	[[17, 22, 7, 8, 8, 10, 34]]
20	[[47, 41, 10, 17, 12, 10, 49]]
9	[[9, 37, 41, 45, 0, 100, 14]]
18	[[31, 26, 50, 12, 15, 100, 37]]
17	[[18, 2, 4, 0, 37, 100, 28]]
12	[[32, 3, 4, 7, 15, 0, 1]]
8	[[27, 25, 39, 5, 10, 0, 43]]
16	[[10, 30, 27, 11, 12, 100, 33]]
1	[[11, 12, 38, 6, 22, 100, 24]]
21	[[24, 22, 40, 18, 2, 0, 40]]
28	[[46, 41, 17, 0, 3, 100, 20]]
23	[[3, 29, 30, 13, 15, 0, 23]]
14	[[40, 45, 31, 9, 12, 0, 19]]
24	[[46, 4, 11, 22, 18, 0, 33]]
11	[[17, 13, 29, 31, 27, 100, 48]]
2	[[50, 41, 49, 1, 25, 10, 41]]
15	[[19, 22, 27, 20, 45, 10, 35]]
3	[[30, 48, 1, 36, 39, 10, 36]]
25	[[41, 13, 32, 49, 27, 100, 31]]
27	[[27, 22, 9, 39, 25, 100, 41]]
26	[[13, 3, 44, 0, 3, 10, 21]]
19	[[50, 9, 32, 36, 17, 100, 27]]
6	[[35, 16, 11, 11, 3, 100, 3]]
13	[[33, 29, 24, 0, 49, 10, 0]]
