7	[[29, 36, 2, 19, 9, 10, 32]]
12	[[27, 50, 18, 4, 31, 10, 49]]
10	[[11, 26, 47, 42, 1, 100, 32]]
4	[[38, 48, 3, 3, 33, 0, 4]]
20	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
3	[[31, 14, 12, 20, 42, 10, 1]]
36	[[3, 49, 30, 24, 2, 0, 17]]
17	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
33	[[28, 32, 6, 28, 16, 100, 26]]
25	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
8	[[33, 26, 18, 38, 33, 100, 26]]
22	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
24	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
16	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
1	[[33, 22, 16, 37, 1, 100, 3]]
21	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
23	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
32	[[39, 20, 8, 42, 21, 100, 1]]
35	[[34, 5, 27, 46, 16, 10, 29]]
6	[[46, 15, 1, 41, 43, 100, 7]]
11	[[3, 27, 19, 45, 4, 100, 32]]
26	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
2	[[4, 12, 43, 44, 48, 100, 24]]
15	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
37	[[39, 44, 1, 2, 32, 0, 41]]
5	[[1, 40, 50, 9, 47, 0, 9]]
31	[[47, 47, 20, 9, 19, 10, 17]]
19	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
38	[[5, 21, 20, 22, 5, 0, 10]]
40	[[33, 49, 41, 11, 50, 100, 8]]
9	[[9, 7, 4, 46, 2, 100, 5]]
18	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
34	[[36, 37, 9, 28, 5, 100, 26]]
29	[[1, 36, 29, 8, 31, 10, 13]]
30	[[32, 3, 19, 29, 0, 0, 26]]
39	[[40, 30, 7, 4, 14, 0, 2]]
