7	[[27, 33, 16, 27, 49, 0, 13]]
14	[[7, 47, 40, 7, 38, 0, 5]]
12	[[41, 40, 37, 43, 39, 100, 17]]
6	[[27, 6, 4, 9, 40, 100, 3]]
4	[[1, 10, 48, 37, 1, 100, 12]]
11	[[33, 36, 41, 4, 37, 0, 49]]
2	[[34, 12, 47, 50, 27, 0, 40]]
15	[[43, 32, 49, 38, 28, 10, 1]]
5	[[28, 37, 9, 5, 25, 10, 14]]
3	[[19, 18, 19, 39, 31, 0, 37]]
8	[[26, 41, 8, 32, 44, 10, 15]]
16	[[43, 42, 38, 8, 47, 0, 15]]
17	[[11, 28, 14, 25, 5, 10, 42]]
1	[[42, 30, 43, 1, 9, 0, 49]]
9	[[36, 12, 10, 22, 22, 100, 24]]
10	[[38, 29, 4, 48, 0, 100, 5]]
19	[[41, 14, 1, 42, 24, 0, 23]]
18	[[27, 21, 4, 7, 29, 0, 31]]
13	[[21, 16, 37, 29, 50, 10, 37]]
