7	[[43, 12, 13, 17, 40, 0, 34]]
14	[[21, 28, 11, 10, 19, 0, 17]]
12	[[0, 30, 35, 39, 32, 100, 30]]
6	[[7, 39, 48, 31, 18, 10, 29]]
4	[[48, 4, 20, 43, 31, 10, 41]]
11	[[23, 5, 43, 38, 36, 10, 20]]
2	[[50, 32, 22, 25, 6, 0, 7]]
15	[[2, 49, 28, 0, 38, 100, 18]]
5	[[34, 33, 38, 44, 6, 100, 8]]
8	[[17, 2, 24, 30, 41, 10, 40]]
16	[[29, 8, 30, 28, 41, 0, 36]]
1	[[14, 23, 50, 16, 44, 0, 13]]
10	[[26, 17, 1, 13, 14, 10, 15]]
3	[[7, 6, 41, 34, 1, 10, 23]]
9	[[17, 18, 0, 31, 21, 100, 13]]
13	[[31, 41, 6, 9, 31, 10, 45]]
