7	[[27, 41, 14, 0, 8, 100, 32]]
22	[[12, 6, 41, 3, 27, 10, 1]]
4	[[42, 20, 34, 13, 44, 0, 13]]
3	[[30, 15, 23, 47, 3, 100, 35]]
18	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
17	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
12	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
8	[[46, 36, 44, 38, 47, 0, 10]]
16	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
1	[[22, 24, 27, 35, 15, 10, 29]]
21	[[26, 8, 13, 9, 44, 100, 34]]
28	[[10, 32, 27, 16, 29, 10, 23]]
6	[[4, 43, 44, 4, 34, 0, 33]]
23	[[26, 22, 30, 10, 6, 100, 34]]
14	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
24	[[44, 10, 35, 3, 16, 10, 39]]
11	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
2	[[44, 29, 21, 28, 34, 100, 50]]
15	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
19	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
5	[[12, 6, 37, 0, 21, 10, 49]]
25	[[5, 5, 40, 34, 11, 0, 11]]
26	[[1, 44, 48, 4, 41, 0, 38]]
9	[[26, 22, 40, 42, 37, 10, 32]]
29	[[16, 27, 21, 8, 37, 100, 3]]
27	[[12, 46, 21, 24, 40, 0, 36]]
13	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
