7	[[20, 38, 30, 26, 39, 0, 31]]
4	[[40, 15, 29, 34, 23, 10, 21]]
19	[[19, 19, 4, 31, 23, 0, 49]]
2	[[19, 33, 7, 48, 17, 0, 44]]
21	[[39, 44, 14, 12, 13, 100, 17]]
20	[[38, 11, 21, 33, 17, 100, 48]]
13	[[3, 42, 16, 9, 44, 100, 16]]
8	[[29, 39, 7, 28, 47, 0, 15]]
15	[[46, 27, 48, 46, 6, 0, 11]]
9	[[29, 12, 6, 13, 12, 100, 2]]
12	[[43, 35, 19, 42, 44, 0, 31]]
16	[[2, 45, 30, 16, 23, 10, 0]]
5	[[49, 2, 40, 19, 32, 10, 42]]
10	[[28, 34, 32, 0, 48, 0, 28]]
22	[[6, 11, 33, 32, 31, 100, 28]]
14	[[19, 21, 44, 1, 32, 10, 6]]
3	[[38, 38, 31, 40, 22, 100, 46]]
6	[[35, 38, 15, 6, 15, 10, 14]]
18	[[28, 16, 13, 6, 44, 10, 33]]
17	[[48, 17, 50, 24, 21, 10, 15]]
11	[[31, 28, 26, 44, 39, 0, 36]]
1	[[3, 37, 18, 6, 7, 100, 17]]
