41	[[50, 4, 23, 40, 12, 10, 31]]
7	[[44, 28, 2, 34, 10, 0, 5]]
12	[[8, 23, 1, 31, 18, 0, 50]]
40	[[0, 11, 2, 45, 44, 10, 31]]
4	[[47, 16, 14, 4, 30, 0, 19]]
24	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
20	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
9	[[31, 0, 22, 38, 18, 100, 28]]
36	[[27, 39, 45, 20, 36, 0, 16]]
26	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
33	[[24, 26, 33, 38, 43, 100, 22]]
25	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
5	[[46, 36, 36, 23, 30, 10, 0]]
22	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
10	[[35, 16, 2, 45, 16, 10, 41]]
1	[[20, 50, 11, 16, 44, 0, 39]]
21	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
28	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
42	[[42, 13, 15, 12, 12, 100, 22]]
23	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
32	[[43, 16, 17, 27, 3, 100, 23]]
14	[[44, 17, 0, 14, 36, 10, 24]]
35	[[22, 32, 49, 39, 38, 100, 48]]
6	[[38, 30, 7, 47, 38, 0, 39]]
11	[[31, 19, 39, 36, 38, 10, 43]]
2	[[44, 28, 6, 27, 47, 0, 5]]
15	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
37	[[45, 7, 30, 42, 48, 100, 40]]
34	[[1, 30, 10, 48, 39, 10, 45]]
31	[[18, 27, 50, 28, 21, 100, 45]]
8	[[23, 40, 0, 21, 26, 10, 36]]
27	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
19	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
38	[[43, 43, 38, 17, 16, 100, 50]]
16	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
17	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
13	[[50, 6, 17, 27, 26, 0, 9]]
18	[[1048576, 1048576, 1048576, 1048576, 1048576, 1048576, 1048576]]
3	[[42, 36, 1, 21, 35, 0, 10]]
29	[[11, 31, 20, 25, 31, 100, 45]]
30	[[44, 45, 4, 31, 3, 0, 38]]
39	[[24, 37, 44, 13, 17, 0, 36]]
