7	[[0, 39, 9, 18, 1, 10, 44]]
5	[[4, 13, 15, 35, 34, 0, 37]]
22	[[33, 25, 17, 36, 11, 0, 48]]
10	[[38, 30, 19, 12, 10, 0, 48]]
4	[[37, 9, 37, 30, 15, 10, 49]]
20	[[45, 35, 16, 27, 18, 10, 34]]
9	[[37, 2, 2, 31, 37, 10, 27]]
18	[[28, 27, 50, 40, 9, 10, 35]]
17	[[7, 37, 28, 4, 43, 100, 7]]
12	[[19, 23, 26, 42, 48, 100, 24]]
8	[[29, 37, 46, 21, 49, 10, 29]]
16	[[0, 41, 35, 32, 17, 0, 30]]
1	[[27, 50, 19, 18, 43, 10, 34]]
21	[[10, 28, 36, 3, 48, 10, 38]]
14	[[32, 7, 5, 20, 31, 0, 29]]
6	[[17, 17, 42, 5, 16, 0, 23]]
11	[[9, 19, 2, 25, 46, 100, 16]]
2	[[20, 27, 37, 24, 46, 0, 33]]
15	[[22, 14, 29, 3, 2, 0, 8]]
3	[[3, 47, 25, 15, 29, 0, 0]]
19	[[19, 32, 14, 28, 3, 100, 22]]
13	[[36, 38, 26, 30, 41, 0, 29]]
