7	[[18, 46, 39, 16, 39, 10, 3]]
14	[[36, 42, 0, 46, 42, 0, 37]]
12	[[9, 37, 22, 31, 14, 100, 16]]
6	[[40, 44, 24, 14, 15, 10, 24]]
4	[[38, 37, 40, 30, 36, 10, 50]]
11	[[32, 46, 21, 14, 44, 0, 24]]
3	[[6, 16, 5, 45, 26, 100, 12]]
18	[[50, 12, 1, 17, 36, 100, 44]]
1	[[17, 25, 15, 32, 50, 100, 14]]
5	[[48, 23, 17, 13, 23, 0, 33]]
8	[[10, 27, 28, 28, 7, 100, 23]]
16	[[26, 12, 11, 9, 3, 0, 32]]
17	[[0, 45, 36, 18, 50, 10, 37]]
9	[[14, 0, 25, 6, 26, 10, 21]]
10	[[24, 19, 26, 20, 23, 10, 12]]
19	[[1, 46, 32, 8, 48, 10, 46]]
15	[[48, 7, 7, 49, 35, 10, 35]]
13	[[11, 47, 43, 3, 21, 0, 4]]
2	[[15, 18, 12, 4, 25, 100, 26]]
